,24hr growth,link,logo,marketcap,name,price,symbol,time,trading volume
6119,12.22,/currencies/horizen,,69697956,Horizen,6.74,ZEN,20201110201938,4163932
6120,0.64,/currencies/kucoin-shares,,68168802,KuCoin Shares,0.844422,KCS,20201110201938,4776545
6121,12.21,/currencies/nervos-network,,67730009,Nervos Network,0.003172,CKB,20201110201938,10685647
6122,19.63,/currencies/yearn-finance-ii,,67280248,DFI.Money,1743.19,YFII,20201110201938,223031310
6123,28.80,/currencies/curve-dao-token,,65695521,Curve DAO Token,0.579908,CRV,20201110201938,48648714
6124,2.02,/currencies/gnosis-gno,,65032136,Gnosis,58.87,GNO,20201110201938,136601
6125,5.48,/currencies/divi,,64928251,Divi,0.032625,DIVI,20201110201938,360646
6126,8.85,/currencies/helium,,64890760,Helium,1.18,HNT,20201110201938,311447
6127,0.43,/currencies/rsk-infrastructure-framework,,63156766,RSK Infrastructure Framework,0.094702,RIF,20201110201938,428921
6128,25.61,/currencies/aelf,,61985289,aelf,0.113843,ELF,20201110201938,40899840
6129,5.39,/currencies/steem,,60731896,Steem,0.154249,STEEM,20201110201938,1602954
6130,7.74,/currencies/komodo,,60378919,Komodo,0.492080,KMD,20201110201938,2384932
6131,6.55,/currencies/maidsafecoin,,59998975,MaidSafeCoin,0.132579,MAID,20201110201938,209117
6132,14.99,/currencies/serum,,59169344,Serum,1.18,SRM,20201110201938,42152515
6133,4.22,/currencies/bitshares,,58346119,BitShares,0.019465,BTS,20201110201938,6766651
6134,1.98,/currencies/utrust,,57709975,Utrust,0.128244,UTK,20201110201938,4002759
6135,0.25,/currencies/ardor,,56007179,Ardor,0.056063,ARDR,20201110201938,4330626
6136,2.18,/currencies/unibright,,55635876,Unibright,0.373897,UBT,20201110201938,1298685
6137,1.24,/currencies/chiliz,,53859146,Chiliz,0.010945,CHZ,20201110201938,8273719
6138,9.72,/currencies/ankr,,53714069,Ankr,0.009214,ANKR,20201110201938,14217845
6139,10.39,/currencies/kava,,53459341,Kava.io,1.60,KAVA,20201110201938,17408305
6140,11.67,/currencies/bancor,,53181872,Bancor,0.750627,BNT,20201110201938,32918510
6141,7.24,/currencies/wax,,53160637,WAX,0.037914,WAXP,20201110201938,1072406
6142,4.35,/currencies/stratis,,51671900,Stratis,0.516566,STRAT,20201110201938,14515207
6143,9.49,/currencies/origintrail,,50775559,OriginTrail,0.153471,TRAC,20201110201938,3288578
6144,2.93,/currencies/irisnet,,50495619,IRISnet,0.058311,IRIS,20201110201938,3778890
6145,5.44,/currencies/hive-blockchain,,48777212,Hive,0.117527,HIVE,20201110201938,2716692
6146,7.10,/currencies/wanchain,,47654727,Wanchain,0.282332,WAN,20201110201938,2094204
6147,6.01,/currencies/tomochain,,47129119,TomoChain,0.620264,TOMO,20201110201938,4061834
6148,9.61,/currencies/quarkchain,,46178797,QuarkChain,0.005076,QKC,20201110201938,4121589
6149,2.85,/currencies/just,,46020638,JUST,0.020360,JST,20201110201938,38276843
6150,10.09,/currencies/sharetoken,,45951718,ShareToken,0.023278,SHR,20201110201938,5300974
6151,0.97,/currencies/ark,,45728113,Ark,0.365641,ARK,20201110201938,4522115
6152,17.99,/currencies/fantom,,45564850,Fantom,0.021340,FTM,20201110201938,11309719
6153,15.44,/currencies/energi,,44730562,Energi,1.29,NRG,20201110201938,2026864
6154,1.95,/currencies/theta-fuel,,44657128,Theta Fuel,0.008999,TFUEL,20201110201938,932310
6155,1.78,/currencies/electroneum,,43335925,Electroneum,0.004245,ETN,20201110201938,895982
6156,4.94,/currencies/singularitynet,,43002793,SingularityNET,0.051111,AGI,20201110201938,973308
6157,9.78,/currencies/power-ledger,,41232540,Power Ledger,0.097248,POWR,20201110201938,3992893
6158,5.73,/currencies/hypercash,,40049879,HyperCash,0.892485,HC,20201110201938,8444931
6159,0.97,/currencies/hxro,,39563678,Hxro,0.220841,HXRO,20201110201938,192667
6160,5.54,/currencies/hyperion,,39540557,Hyperion,0.124826,HYN,20201110201938,78800
6161,4.17,/currencies/pundi-x,,39415954,Pundi X,0.000168,NPXS,20201110201938,961000
6162,13.14,/currencies/tellor,,38372395,Tellor,24.81,TRB,20201110201938,41886796
6163,2.13,/currencies/zcoin,,38002460,Zcoin,3.39,XZC,20201110201938,5316013
6164,0.96,/currencies/stasis-euro,,37837092,STASIS EURO,1.18,EURS,20201110201938,2480760
6165,16.06,/currencies/aion,,37206970,Aion,0.077861,AION,20201110201938,3988821
6166,15.23,/currencies/waykichain,,36760129,WaykiChain,0.194498,WICC,20201110201938,8792044
6167,1.98,/currencies/sun,,36611314,SUN,7.99,SUN,20201110201938,33205370
6168,8.17,/currencies/solve,,36043549,SOLVE,0.095950,SOLVE,20201110201938,1145840
6169,9.71,/currencies/aeternity,,34908909,Aeternity,0.107510,AE,20201110201938,11093189
6170,8.37,/currencies/fetch,,34613858,Fetch.ai,0.046392,FET,20201110201938,5713712
6171,13.59,/currencies/dia,,34510685,DIA,1.22,DIA,20201110201938,14976507
6172,20.98,/currencies/district0x,,34277599,district0x,0.057129,DNT,20201110201938,30618193
6173,5.20,/currencies/voyager-token,,34039618,Voyager Token,0.153128,VGX,20201110201938,784712
6174,5.21,/currencies/v-systems,,33816191,v.systems,0.015857,VSYS,20201110201938,1558778
6175,3.16,/currencies/harmony,,33748968,Harmony,0.005395,ONE,20201110201938,5130622
6176,8.63,/currencies/nexalt,,33130199,Nexalt,1.70,XLT,20201110201938,315902
6177,1.85,/currencies/travala,,32726328,Travala.com,0.786368,AVA,20201110201938,1377805
6178,0.44,/currencies/super-zero-protocol,,32628029,Super Zero Protocol,0.110043,SERO,20201110201938,2798200
6179,21.61,/currencies/polymath-network,,32344618,Polymath,0.060457,POLY,20201110201938,22463436
6180,1.61,/currencies/gatetoken,,32336149,GateToken,0.424551,GT,20201110201938,11731836
6181,1.30,/currencies/streamr,,31405293,Streamr,0.045345,DATA,20201110201938,3750268
6182,6.06,/currencies/digitex-futures,,31161520,Digitex Futures,0.033470,DGTX,20201110201938,2919913
6183,1.69,/currencies/xdai,,30951386,xDai,9.71,STAKE,20201110201938,524685
6184,4.41,/currencies/switcheo,,30948495,Switcheo,0.029041,SWTH,20201110201938,246791
6185,6.75,/currencies/loom-network,,30899090,Loom Network,0.031838,LOOM,20201110201938,94494391
6186,9.27,/currencies/flexacoin,,29229928,Flexacoin,0.004019,FXC,20201110201938,264278
6187,0.65,/currencies/orbs,,29136016,Orbs,0.013066,ORBS,20201110201938,168378
6188,15.30,/currencies/kleros,,28446966,Kleros,0.049922,PNK,20201110201938,2933488
6189,1.75,/currencies/wink-tronbet,,28277707,WINk,0.000090,WIN,20201110201938,4317755
6190,13.14,/currencies/syscoin,,28123629,Syscoin,0.046887,SYS,20201110201938,1486625
6191,3.39,/currencies/adx-net,,28018175,AdEx Network,0.274220,ADX,20201110201938,2126017
6192,2.66,/currencies/ultra,,27800154,Ultra,0.098415,UOS,20201110201938,436197
6193,2.13,/currencies/wirex-token,,27785172,Wirex Token,0.008962,WXT,20201110201938,189802
6194,3.02,/currencies/thunder-token,,27661781,Thunder Token,0.004698,TT,20201110201938,3826530
6195,7.16,/currencies/funfair,,27618400,FunFair,0.004217,FUN,20201110201938,509995
6196,3.58,/currencies/handshake,,27394941,Handshake ,0.085398,HNS,20201110201938,470706
6197,21.82,/currencies/request,,26941003,Request,0.026942,REQ,20201110201938,3982084
6198,7.91,/currencies/mxc,,26792830,MXC,0.010504,MXC,20201110201938,2984553
6199,5.89,/currencies/elastos,,26729179,Elastos,1.55,ELA,20201110201938,2012221
6200,15.74,/currencies/hex,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/5015.png""/>",3218692612,HEX,0.007845,HEX,20201110201953,10230031
6201,1.77,/currencies/ize,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/5677.png""/>",1602122029,IZE,0.385044,IZE,20201110201953,49907
6202,0.18,/currencies/counos-x,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/5482.png""/>",1070245022,Counos X,60.36,CCXX,20201110201953,450288
6203,11.13,/currencies/bitcoinpos,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/5815.png""/>",627426546,BitcoinPoS,165.61,BPS,20201110201953,1400307
6204,4.47,/currencies/ino-coin,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/3085.png""/>",596424245,INO COIN,3.31,INO,20201110201953,510160
6205,0.86,/currencies/insight-chain,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/3116.png""/>",434066894,Insight Chain,1.24,INB,20201110201953,2535018
6206,0.20,/currencies/homeros,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/5336.png""/>",331268291,Homeros,0.881141,HMR,20201110201953,14285460
6207,2.13,/currencies/zelwin,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/5614.png""/>",309860271,Zelwin,5.14,ZLW,20201110201953,462718
6208,1.77,/currencies/renbtc,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/5777.png""/>",295918565,renBTC,15457.42,RENBTC,20201110201953,307556
6209,5.17,/currencies/creditcoin,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/5198.png""/>",293409825,Creditcoin,0.533256,CTC,20201110201953,3145957
6210,7.08,/currencies/cipher-core-token,,261568827,Cipher Core Token,35.20,CIPHC,20201110201953,122912
6211,1.07,/currencies/thorecoin,,261172874,ThoreCoin,3012.86,THR,20201110201953,32827
6212,1.11,/currencies/tnc-coin,,259642108,TNC Coin,0.112379,TNC,20201110201953,8381724
6213,2.19,/currencies/basid-coin,,254827500,Basid Coin,0.710286,BASID,20201110201953,2305698
6214,19.23,/currencies/poseidon-network,,238911240,Poseidon Network,0.110973,QQQ,20201110201953,1848111
6215,1.36,/currencies/mindol,,233457194,MINDOL,1.37,MIN,20201110201953,83786
6216,21.44,/currencies/strong,,198497295,Strong,42.13,STRONG,20201110201953,1870986
6217,1.77,/currencies/botxcoin,,182346683,botXcoin,0.111725,BOTX,20201110201953,138332
6218,0.14,/currencies/largo-coin,,172198246,Largo Coin,10.04,LRG,20201110201953,1624394
6219,81.85,/currencies/stpay,,167071106,STPAY,38.58,STP,20201110201953,4077
6220,8.60,/currencies/vitae,,158155692,Vitae,8.12,VITAE,20201110201953,1346716
6221,0.99,/currencies/sologenic,,144233885,Sologenic,0.721163,SOLO,20201110201953,1675070
6222,2.47,/currencies/doctors-coin,,137680324,Doctors Coin,0.599283,DRS,20201110201953,11087
6223,45.11,/currencies/bitball-treasure,,137368990,Bitball Treasure,305.26,BTRS,20201110201953,45
6224,2.20,/currencies/yusra,,127392390,YUSRA,3.69,YUSRA,20201110201953,99005
6225,0.60,/currencies/idea-chain-coin,,113855934,Idea Chain Coin,2.22,ICH,20201110201953,419823
6226,0.28,/currencies/terra-krw,,108213226,TerraKRW,0.000889,KRT,20201110201953,7811
6227,7.14,/currencies/metacoin,,109584228,Metacoin,0.106664,MTC,20201110201953,120923
6228,0.62,/currencies/cryptonex,,106197973,Cryptonex,1.91,CNX,20201110201953,811634
6229,6.05,/currencies/edc-blockchain-v1,,103623250,EDC Blockchain v1 [old],0.038801,EDC,20201110201953,86390
6230,0.97,/currencies/defichain,,102368575,DeFiChain,0.268186,DFI,20201110201953,296366
6231,5.41,/currencies/bitcoin-bep2,,96862368,Bitcoin BEP2,19368.40,BTCB,20201110201953,9612
6232,1.52,/currencies/helper-search-token,,89014151,Helper Search Token,0.010497,HSN,20201110201953,0
6233,3.62,/currencies/newyork-exchange,,84898706,NewYork Exchange,11.97,NYE,20201110201953,641652
6234,3.42,/currencies/beldex,,82216565,Beldex,0.083875,BDX,20201110201953,267263
6235,0.03,/currencies/counos-coin,,80506236,Counos Coin,5.42,CCA,20201110201953,19369
6236,0.33,/currencies/qcash,,70777227,Qcash,0.153863,QC,20201110201953,313881657
6237,0.10,/currencies/mixin,,69780849,Mixin,133.13,XIN,20201110201953,935952
6238,1.47,/currencies/xinfin-network,,69720935,XinFin Network,0.005716,XDC,20201110201953,2100250
6239,0.13,/currencies/bitbook-gambling,,68200647,Bitbook Gambling,0.190671,BXK,20201110201953,21894
6240,11.12,/currencies/nest-protocol,,67859121,NEST Protocol,0.038804,NEST,20201110201953,29448508
6241,0.12,/currencies/attila,,67171126,Attila,0.149142,ATT,20201110201953,421084
6242,0.83,/currencies/mobilian-coin,,64258680,Mobilian Coin,0.556240,MBN,20201110201953,2217645
6243,1.46,/currencies/huobi-btc,,62616705,Huobi BTC,13017.58,HBTC,20201110201953,0
6244,0.21,/currencies/neutrino-usd,,61111177,Neutrino USD,0.997122,USDN,20201110201953,2863197
6245,23.44,/currencies/everus,,54992766,Everus,0.118067,EVR,20201110201953,65891
6246,1.05,/currencies/joule,,59380107,Joule,0.058763,JUL,20201110201953,0
6247,0.06,/currencies/baer-chain,,59062215,Baer Chain,0.339438,BRC,20201110201953,3362
6248,1.80,/currencies/darma-cash,,57321516,Darma Cash,0.272436,DMCH,20201110201953,518686
6249,5.18,/currencies/centrality,,55585310,Centrality,0.047042,CENNZ,20201110201953,874875
6250,2.09,/currencies/wbnb,,55822053,Wrapped BNB,28.47,WBNB,20201110201953,0
6251,0.06,/currencies/math,,54864240,MATH,0.482192,MATH,20201110201953,322697
6252,10.09,/currencies/greenpower,,53972902,GreenPower,0.016701,GRN,20201110201953,1092
6253,1.89,/currencies/mimblewimblecoin,,51964646,MimbleWimbleCoin,4.87,MWC,20201110201953,484509
6254,2.47,/currencies/whitecoin,,50056484,WhiteCoin,0.200079,XWC,20201110201953,52917
6255,9.24,/currencies/bithao,,49885553,Bithao,1.55,BHAO,20201110201953,20459381
6256,11.59,/currencies/keep-network,,47545665,Keep Network,0.219187,KEEP,20201110201953,779045
6257,7.70,/currencies/the-transfer-token,,46174723,The Transfer Token,1.75,TTT,20201110201953,1286144
6258,0.79,/currencies/axel,,45300213,AXEL,0.173443,AXEL,20201110201953,375935
6259,2.24,/currencies/breezecoin,,44878996,Breezecoin,0.448790,BRZE,20201110201953,25470
6260,19.55,/currencies/tap,,43202455,Tap,0.035069,XTP,20201110201953,219825
6261,1.14,/currencies/bankera,,41890593,Bankera,0.001702,BNK,20201110201953,50383
6262,0.77,/currencies/rocket-pool,,40764809,Rocket Pool,3.97,RPL,20201110201953,1350387
6263,9.28,/currencies/nervenetwork,,40674977,NerveNetwork,0.161157,NVT,20201110201953,563028
6264,30.43,/currencies/titanswap,,39896720,TitanSwap,0.747071,TITAN,20201110201953,8267504
6265,1.13,/currencies/xenioscoin,,38687053,XeniosCoin,0.507205,XNC,20201110201953,83248
6266,4.20,/currencies/btu-protocol,,38666658,BTU Protocol,0.429561,BTU,20201110201953,82263
6267,13.63,/currencies/cryptoindex-com-100,,37488125,Cryptoindex.com 100,0.600680,CIX100,20201110201953,23604
6268,4.89,/currencies/cvault-finance,,37541491,cVault.finance,3754.15,CORE,20201110201953,4669661
6269,0.64,/currencies/mstable-usd,,36823155,mStable USD,1.00,MUSD,20201110201953,825660
6270,0.63,/currencies/harvest-finance,,34999643,Harvest Finance,124.14,FARM,20201110201953,1803028
6271,5.65,/currencies/kin,,34768333,Kin,0.000023,KIN,20201110201953,19681
6272,13.25,/currencies/vestchain,,34585723,VestChain,0.005720,VEST,20201110201953,12812
6273,2.82,/currencies/helleniccoin,,34076780,Hellenic Coin,0.487656,HNC,20201110201953,55557
6274,0.10,/currencies/livepeer,,33674386,Livepeer,1.61,LPT,20201110201953,129474
6275,2.30,/currencies/swingby,,32815889,Swingby,0.037291,SWINGBY,20201110201953,319583
6276,7.65,/currencies/s4fe,,31861088,S4FE,0.035587,S4F,20201110201953,309678
6277,18.60,/currencies/stem-cell-coin,,32379973,STEM CELL COIN,0.100980,SCC,20201110201953,96477
6278,2.03,/currencies/ultiledger,,30815646,Ultiledger,0.013169,ULT,20201110201953,863691
6279,1.70,/currencies/amp,,30997969,Amp,0.003472,AMP,20201110201953,129091
6280,0.51,/currencies/metaverse-dualchain-network-architecture,,30674007,Metaverse Dualchain Network Architecture,0.001571,DNA,20201110201953,815331
6281,10.89,/currencies/nexxo,,30480681,Nexxo,0.141999,NEXXO,20201110201953,202074
6282,0.08,/currencies/uni-coin,,29925409,UNI COIN,0.498679,UNI,20201110201953,0
6283,0.11,/currencies/playfuel,,29925415,PlayFuel,0.059851,PLF,20201110201953,3913084
6284,8.99,/currencies/troy,,29334480,TROY,0.003032,TROY,20201110201953,982054
6285,4.81,/currencies/extstock-token,,29176761,ExtStock Token,0.048500,XT,20201110201953,0
6286,0.04,/currencies/usdk,,28611681,USDK,1.00,USDK,20201110201953,37850611
6287,0.24,/currencies/redd,,27970345,ReddCoin,0.000971,RDD,20201110201953,27956
6288,17.11,/currencies/bitmax-token,,27876518,BitMax Token,0.042198,BTMX,20201110201953,751263
6289,1.78,/currencies/chimpion,,26562550,Chimpion,0.837212,BNANA,20201110201953,759265
6290,0.88,/currencies/c20,,26432175,CRYPTO20,0.654218,C20,20201110201953,6764
6291,0.03,/currencies/orbit-chain,,26135799,Orbit Chain,0.057378,ORC,20201110201953,190408
6292,4.57,/currencies/nucypher,,26169368,NuCypher,0.070824,NU,20201110201953,804665
6293,1.51,/currencies/agavecoin,,26067763,AgaveCoin,0.066734,AGVC,20201110201953,24587
6294,5.71,/currencies/dad,,26032815,DAD,0.193406,DAD,20201110201953,586843
6295,12.23,/currencies/idex,,25945362,IDEX,0.048304,IDEX,20201110201953,478770
6296,12.01,/currencies/the-sandbox,,25797041,The Sandbox,0.042479,SAND,20201110201953,5082006
6297,17.27,/currencies/yflink,,25619387,YF Link,511.21,YFL,20201110201953,1028158
6298,1.11,/currencies/bonorum,,25550929,Bonorum,40.04,BONO,20201110201953,410
6299,14.63,/currencies/flamingo,,25408829,Flamingo,0.169392,FLM,20201110201953,6504220
6300,28.77,/currencies/origin-protocol,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/5117.png""/>",25425030,Origin Protocol,0.167650,OGN,20201110202009,27081803
6301,4.42,/currencies/gxchain,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/1750.png""/>",25347515,GXChain,0.362107,GXC,20201110202009,2634645
6302,12.79,/currencies/trust-wallet-token,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/5964.png""/>",25053674,Trust Wallet Token,0.099845,TWT,20201110202009,351789
6303,0.65,/currencies/keep3rv1,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/7535.png""/>",24920362,Keep3rV1,124.60,KP3R,20201110202009,11795223
6304,1.45,/currencies/mainframe,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/2896.png""/>",24803658,Mainframe,0.002480,MFT,20201110202009,9834625
6305,5.37,/currencies/native-utility-token,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/4033.png""/>",24509495,Native Utility Token,24.94,NUT,20201110202009,414
6306,2.11,/currencies/bhex-token,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/4281.png""/>",24559995,BHEX Token,0.125537,BHT,20201110202009,128426
6307,1.25,/currencies/nectar,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/2538.png""/>",24135120,Nectar,0.153222,NEC,20201110202009,2547
6308,16.58,/currencies/haven-protocol,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/2662.png""/>",24261153,Haven Protocol,1.75,XHV,20201110202009,1400148
6309,0.39,/currencies/elitium,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/3968.png""/>",24098638,Elitium,1.23,EUM,20201110202009,120125
6310,10.21,/currencies/secret,,23543264,Secret,0.417465,SCRT,20201110202009,507779
6311,1.53,/currencies/kardiachain,,23543764,KardiaChain,0.013454,KAI,20201110202009,942478
6312,9.12,/currencies/ripio-credit-network,,23380795,Ripio Credit Network,0.045989,RCN,20201110202009,306465
6313,1.56,/currencies/buggyra-coin-zero,,23458932,Buggyra Coin Zero,0.011667,BCZERO,20201110202009,4040
